ID Sensor,ID Vaca,Longitud,Latitud,Fecha/Hora
11895,11895,-62.369427,-31.882141,2023-02-23T10:27:24.844Z
11896,11896,-62.319841,-31.925592,2023-02-23T10:27:24.844Z
11897,11897,-62.342674,-31.898802,2023-02-23T10:27:24.844Z
11898,11898,-62.386055,-31.840933,2023-02-23T10:27:24.844Z
11899,11899,-62.283201,-31.930002,2023-02-23T10:27:24.844Z
11900,11900,-62.317751,-31.837038,2023-02-23T10:27:24.844Z
11901,11901,-62.458240,-31.841086,2023-02-23T10:27:24.844Z
11902,11902,-62.329199,-31.870311,2023-02-23T10:27:24.844Z
11903,11903,-62.400653,-31.880027,2023-02-23T10:27:24.844Z
11904,11904,-62.462409,-31.838056,2023-02-23T10:27:24.844Z
11905,11905,-62.276031,-31.943991,2023-02-23T10:27:24.844Z
11906,11906,-62.375227,-31.878810,2023-02-23T10:27:24.844Z
11907,11907,-62.445784,-31.870949,2023-02-23T10:27:24.844Z
11908,11908,-62.377276,-31.880996,2023-02-23T10:27:24.844Z
11909,11909,-62.346205,-31.939569,2023-02-23T10:27:24.844Z
11910,11910,-62.424651,-31.871436,2023-02-23T10:27:24.844Z
11911,11911,-62.439110,-31.869198,2023-02-23T10:27:24.844Z
11912,11912,-62.316081,-31.910189,2023-02-23T10:27:24.844Z
11913,11913,-62.443774,-31.907128,2023-02-23T10:27:24.844Z
11914,11914,-62.439221,-31.892340,2023-02-23T10:27:24.844Z
11915,11915,-62.286919,-31.931909,2023-02-23T10:27:24.844Z
11916,11916,-62.442106,-31.856778,2023-02-23T10:27:24.844Z
11917,11917,-62.305916,-31.853650,2023-02-23T10:27:24.844Z
11918,11918,-62.296290,-31.923060,2023-02-23T10:27:24.844Z
11919,11919,-62.466889,-31.948635,2023-02-23T10:27:24.844Z
11920,11920,-62.463998,-31.839922,2023-02-23T10:27:24.844Z
11921,11921,-62.330216,-31.883169,2023-02-23T10:27:24.844Z
11922,11922,-62.392924,-31.845733,2023-02-23T10:27:24.844Z
11923,11923,-62.304002,-31.921038,2023-02-23T10:27:24.844Z
11924,11924,-62.429726,-31.914757,2023-02-23T10:27:24.844Z
11925,11925,-62.383757,-31.910888,2023-02-23T10:27:24.844Z
11926,11926,-62.278761,-31.854570,2023-02-23T10:27:24.844Z
11927,11927,-62.281303,-31.912231,2023-02-23T10:27:24.844Z
11928,11928,-62.388000,-31.852603,2023-02-23T10:27:24.844Z
11929,11929,-62.280516,-31.914260,2023-02-23T10:27:24.844Z
11930,11930,-62.404180,-31.902295,2023-02-23T10:27:24.844Z
11931,11931,-62.469090,-31.918222,2023-02-23T10:27:24.844Z
11932,11932,-62.319485,-31.876311,2023-02-23T10:27:24.844Z
11933,11933,-62.384752,-31.841889,2023-02-23T10:27:24.844Z
11934,11934,-62.428058,-31.841331,2023-02-23T10:27:24.844Z
11935,11935,-62.448617,-31.927492,2023-02-23T10:27:24.844Z
11936,11936,-62.397753,-31.876319,2023-02-23T10:27:24.844Z
11937,11937,-62.418128,-31.873328,2023-02-23T10:27:24.844Z
11938,11938,-62.351629,-31.856787,2023-02-23T10:27:24.844Z
11939,11939,-62.279724,-31.946155,2023-02-23T10:27:24.844Z
11940,11940,-62.442830,-31.888326,2023-02-23T10:27:24.844Z
11941,11941,-62.463712,-31.949137,2023-02-23T10:27:24.844Z
11942,11942,-62.276615,-31.931349,2023-02-23T10:27:24.844Z
11943,11943,-62.361063,-31.905559,2023-02-23T10:27:24.844Z
11944,11944,-62.380604,-31.889302,2023-02-23T10:27:24.844Z
11945,11945,-62.387354,-31.882338,2023-02-23T10:27:24.844Z
11946,11946,-62.404603,-31.865987,2023-02-23T10:27:24.844Z
11947,11947,-62.463447,-31.904374,2023-02-23T10:27:24.844Z
11948,11948,-62.300062,-31.918746,2023-02-23T10:27:24.844Z
11949,11949,-62.281569,-31.940369,2023-02-23T10:27:24.844Z
11950,11950,-62.400570,-31.951893,2023-02-23T10:27:24.844Z
11951,11951,-62.311844,-31.942467,2023-02-23T10:27:24.844Z
11952,11952,-62.363858,-31.884469,2023-02-23T10:27:24.844Z
11953,11953,-62.388857,-31.928124,2023-02-23T10:27:24.844Z
11954,11954,-62.411593,-31.934815,2023-02-23T10:27:24.844Z
11955,11955,-62.304083,-31.878820,2023-02-23T10:27:24.844Z
11956,11956,-62.418960,-31.928640,2023-02-23T10:27:24.844Z
11957,11957,-62.296503,-31.896802,2023-02-23T10:27:24.844Z
11958,11958,-62.333731,-31.913507,2023-02-23T10:27:24.844Z
11959,11959,-62.303749,-31.884058,2023-02-23T10:27:24.844Z
11960,11960,-62.396683,-31.880074,2023-02-23T10:27:24.844Z
11961,11961,-62.454975,-31.919109,2023-02-23T10:27:24.844Z
11962,11962,-62.346501,-31.861509,2023-02-23T10:27:24.844Z
11963,11963,-62.317624,-31.926243,2023-02-23T10:27:24.844Z
11964,11964,-62.325903,-31.912803,2023-02-23T10:27:24.844Z
11965,11965,-62.291591,-31.882711,2023-02-23T10:27:24.844Z
11966,11966,-62.285907,-31.879587,2023-02-23T10:27:24.844Z
11967,11967,-62.353450,-31.848972,2023-02-23T10:27:24.844Z
11968,11968,-62.366567,-31.851220,2023-02-23T10:27:24.844Z
11969,11969,-62.427497,-31.848069,2023-02-23T10:27:24.844Z
11970,11970,-62.389315,-31.924069,2023-02-23T10:27:24.844Z
11971,11971,-62.452007,-31.906283,2023-02-23T10:27:24.844Z
11972,11972,-62.318481,-31.864886,2023-02-23T10:27:24.844Z
11973,11973,-62.374721,-31.931866,2023-02-23T10:27:24.844Z
11974,11974,-62.469114,-31.909752,2023-02-23T10:27:24.844Z
11975,11975,-62.325407,-31.901818,2023-02-23T10:27:24.844Z
11976,11976,-62.373931,-31.907947,2023-02-23T10:27:24.844Z
11977,11977,-62.446491,-31.862758,2023-02-23T10:27:24.844Z
11978,11978,-62.303781,-31.907309,2023-02-23T10:27:24.844Z
11979,11979,-62.325928,-31.902028,2023-02-23T10:27:24.844Z
11980,11980,-62.466483,-31.866190,2023-02-23T10:27:24.844Z
11981,11981,-62.365044,-31.882125,2023-02-23T10:27:24.844Z
11982,11982,-62.289191,-31.931909,2023-02-23T10:27:24.844Z
11983,11983,-62.453276,-31.890482,2023-02-23T10:27:24.844Z
11984,11984,-62.383071,-31.914900,2023-02-23T10:27:24.844Z
11985,11985,-62.428290,-31.906344,2023-02-23T10:27:24.844Z
11986,11986,-62.389921,-31.866991,2023-02-23T10:27:24.844Z
11987,11987,-62.340620,-31.876940,2023-02-23T10:27:24.844Z
11988,11988,-62.367806,-31.918264,2023-02-23T10:27:24.844Z
11989,11989,-62.400370,-31.907087,2023-02-23T10:27:24.844Z
11990,11990,-62.279800,-31.853436,2023-02-23T10:27:24.844Z
11991,11991,-62.413067,-31.884710,2023-02-23T10:27:24.844Z
11992,11992,-62.297120,-31.924045,2023-02-23T10:27:24.844Z
11993,11993,-62.373594,-31.926626,2023-02-23T10:27:24.844Z
11994,11994,-62.283227,-31.934810,2023-02-23T10:27:24.844Z
11995,11995,-62.437059,-31.886175,2023-02-23T10:27:24.844Z
11996,11996,-62.411667,-31.939680,2023-02-23T10:27:24.844Z
11997,11997,-62.300033,-31.919458,2023-02-23T10:27:24.844Z
11998,11998,-62.464144,-31.888614,2023-02-23T10:27:24.844Z
11999,11999,-62.312823,-31.899650,2023-02-23T10:27:24.844Z
12000,12000,-62.325473,-31.890549,2023-02-23T10:27:24.844Z
12001,12001,-62.438225,-31.873247,2023-02-23T10:27:24.844Z
12002,12002,-62.316083,-31.841302,2023-02-23T10:27:24.844Z
12003,12003,-62.468485,-31.931881,2023-02-23T10:27:24.844Z
12004,12004,-62.310464,-31.947073,2023-02-23T10:27:24.844Z
12005,12005,-62.321370,-31.936825,2023-02-23T10:27:24.844Z
12006,12006,-62.387512,-31.928393,2023-02-23T10:27:24.844Z
12007,12007,-62.433049,-31.851546,2023-02-23T10:27:24.844Z
12008,12008,-62.439724,-31.884414,2023-02-23T10:27:24.844Z
12009,12009,-62.428106,-31.881463,2023-02-23T10:27:24.844Z
12010,12010,-62.336943,-31.872704,2023-02-23T10:27:24.844Z
12011,12011,-62.395303,-31.898103,2023-02-23T10:27:24.844Z
12012,12012,-62.441660,-31.876051,2023-02-23T10:27:24.844Z
12013,12013,-62.305836,-31.873044,2023-02-23T10:27:24.844Z
12014,12014,-62.294135,-31.840357,2023-02-23T10:27:24.844Z
12015,12015,-62.306398,-31.853573,2023-02-23T10:27:24.844Z
12016,12016,-62.472210,-31.841258,2023-02-23T10:27:24.844Z
12017,12017,-62.369058,-31.906701,2023-02-23T10:27:24.844Z
12018,12018,-62.374020,-31.919920,2023-02-23T10:27:24.844Z
12019,12019,-62.414615,-31.916282,2023-02-23T10:27:24.844Z
12020,12020,-62.335422,-31.850569,2023-02-23T10:27:24.844Z
12021,12021,-62.294580,-31.920770,2023-02-23T10:27:24.844Z
12022,12022,-62.359103,-31.941568,2023-02-23T10:27:24.844Z
12023,12023,-62.372141,-31.890359,2023-02-23T10:27:24.844Z
12024,12024,-62.337239,-31.942511,2023-02-23T10:27:24.844Z
12025,12025,-62.370339,-31.867256,2023-02-23T10:27:24.844Z
12026,12026,-62.351163,-31.835765,2023-02-23T10:27:24.844Z
12027,12027,-62.416688,-31.889354,2023-02-23T10:27:24.844Z
12028,12028,-62.455596,-31.876955,2023-02-23T10:27:24.844Z
12029,12029,-62.410652,-31.944086,2023-02-23T10:27:24.844Z
12030,12030,-62.337378,-31.926608,2023-02-23T10:27:24.844Z
12031,12031,-62.452024,-31.948402,2023-02-23T10:27:24.844Z
12032,12032,-62.284150,-31.928446,2023-02-23T10:27:24.844Z
12033,12033,-62.320267,-31.908824,2023-02-23T10:27:24.844Z
12034,12034,-62.335309,-31.918963,2023-02-23T10:27:24.844Z
12035,12035,-62.376971,-31.868652,2023-02-23T10:27:24.844Z
12036,12036,-62.387292,-31.852397,2023-02-23T10:27:24.844Z
12037,12037,-62.395261,-31.947725,2023-02-23T10:27:24.844Z
12038,12038,-62.464110,-31.842906,2023-02-23T10:27:24.844Z
12039,12039,-62.395303,-31.940849,2023-02-23T10:27:24.844Z
12040,12040,-62.329078,-31.875126,2023-02-23T10:27:24.844Z
12041,12041,-62.309913,-31.876491,2023-02-23T10:27:24.844Z
12042,12042,-62.298282,-31.854232,2023-02-23T10:27:24.844Z
12043,12043,-62.274347,-31.900970,2023-02-23T10:27:24.844Z
12044,12044,-62.279980,-31.858470,2023-02-23T10:27:24.844Z
12045,12045,-62.333133,-31.846692,2023-02-23T10:27:24.844Z
12046,12046,-62.395715,-31.900256,2023-02-23T10:27:24.844Z
12047,12047,-62.366046,-31.921937,2023-02-23T10:27:24.844Z
12048,12048,-62.306070,-31.888379,2023-02-23T10:27:24.844Z
12049,12049,-62.451792,-31.878286,2023-02-23T10:27:24.845Z
12050,12050,-62.450851,-31.846099,2023-02-23T10:27:24.845Z
12051,12051,-62.294641,-31.875002,2023-02-23T10:27:24.845Z
12052,12052,-62.292093,-31.905429,2023-02-23T10:27:24.845Z
12053,12053,-62.391804,-31.850675,2023-02-23T10:27:24.845Z
12054,12054,-62.394215,-31.870048,2023-02-23T10:27:24.845Z
12055,12055,-62.455114,-31.880617,2023-02-23T10:27:24.845Z
12056,12056,-62.451957,-31.926629,2023-02-23T10:27:24.845Z
12057,12057,-62.283585,-31.860728,2023-02-23T10:27:24.845Z
12058,12058,-62.273732,-31.941111,2023-02-23T10:27:24.845Z
12059,12059,-62.272603,-31.920493,2023-02-23T10:27:24.845Z
12060,12060,-62.436067,-31.885051,2023-02-23T10:27:24.845Z
12061,12061,-62.448275,-31.952015,2023-02-23T10:27:24.845Z
12062,12062,-62.423237,-31.917664,2023-02-23T10:27:24.845Z
12063,12063,-62.273639,-31.863080,2023-02-23T10:27:24.845Z
12064,12064,-62.286708,-31.913299,2023-02-23T10:27:24.845Z
12065,12065,-62.281539,-31.871216,2023-02-23T10:27:24.845Z
12066,12066,-62.462168,-31.891812,2023-02-23T10:27:24.845Z
12067,12067,-62.347551,-31.873200,2023-02-23T10:27:24.845Z
12068,12068,-62.372191,-31.908835,2023-02-23T10:27:24.845Z
12069,12069,-62.385587,-31.927558,2023-02-23T10:27:24.845Z
12070,12070,-62.343760,-31.891296,2023-02-23T10:27:24.845Z
12071,12071,-62.347072,-31.842601,2023-02-23T10:27:24.845Z
12072,12072,-62.440577,-31.949889,2023-02-23T10:27:24.845Z
12073,12073,-62.370052,-31.868663,2023-02-23T10:27:24.845Z
12074,12074,-62.275213,-31.855197,2023-02-23T10:27:24.845Z
12075,12075,-62.380997,-31.843689,2023-02-23T10:27:24.845Z
12076,12076,-62.453201,-31.927216,2023-02-23T10:27:24.845Z
12077,12077,-62.287441,-31.884644,2023-02-23T10:27:24.845Z
12078,12078,-62.451185,-31.850252,2023-02-23T10:27:24.845Z
12079,12079,-62.397141,-31.901127,2023-02-23T10:27:24.845Z
12080,12080,-62.284733,-31.858185,2023-02-23T10:27:24.845Z
12081,12081,-62.472149,-31.852667,2023-02-23T10:27:24.845Z
12082,12082,-62.396765,-31.856783,2023-02-23T10:27:24.845Z
12083,12083,-62.428335,-31.864882,2023-02-23T10:27:24.845Z
12084,12084,-62.340306,-31.924876,2023-02-23T10:27:24.845Z
12085,12085,-62.463298,-31.854086,2023-02-23T10:27:24.845Z
12086,12086,-62.376218,-31.895085,2023-02-23T10:27:24.845Z
12087,12087,-62.392928,-31.887291,2023-02-23T10:27:24.845Z
12088,12088,-62.361541,-31.918569,2023-02-23T10:27:24.845Z
12089,12089,-62.312497,-31.940926,2023-02-23T10:27:24.845Z
12090,12090,-62.446821,-31.846387,2023-02-23T10:27:24.845Z
12091,12091,-62.457046,-31.901984,2023-02-23T10:27:24.845Z
12092,12092,-62.399162,-31.880405,2023-02-23T10:27:24.845Z
12093,12093,-62.342941,-31.880466,2023-02-23T10:27:24.845Z
12094,12094,-62.299338,-31.935716,2023-02-23T10:27:24.845Z
12095,12095,-62.456622,-31.945806,2023-02-23T10:27:24.845Z
12096,12096,-62.279751,-31.877652,2023-02-23T10:27:24.845Z
12097,12097,-62.313332,-31.918973,2023-02-23T10:27:24.845Z
12098,12098,-62.283779,-31.928218,2023-02-23T10:27:24.845Z
12099,12099,-62.385508,-31.931512,2023-02-23T10:27:24.845Z
12100,12100,-62.365913,-31.922556,2023-02-23T10:27:24.845Z
12101,12101,-62.323975,-31.913662,2023-02-23T10:27:24.845Z
12102,12102,-62.434025,-31.838525,2023-02-23T10:27:24.845Z
12103,12103,-62.399897,-31.873211,2023-02-23T10:27:24.845Z
12104,12104,-62.312170,-31.931528,2023-02-23T10:27:24.845Z
12105,12105,-62.327037,-31.877006,2023-02-23T10:27:24.845Z
12106,12106,-62.374279,-31.859551,2023-02-23T10:27:24.845Z
12107,12107,-62.337221,-31.867065,2023-02-23T10:27:24.845Z
12108,12108,-62.375876,-31.888892,2023-02-23T10:27:24.845Z
12109,12109,-62.350114,-31.913970,2023-02-23T10:27:24.845Z
12110,12110,-62.298007,-31.888886,2023-02-23T10:27:24.845Z
12111,12111,-62.323916,-31.864323,2023-02-23T10:27:24.845Z
12112,12112,-62.347321,-31.944192,2023-02-23T10:27:24.845Z
12113,12113,-62.440398,-31.860434,2023-02-23T10:27:24.845Z
12114,12114,-62.470663,-31.869872,2023-02-23T10:27:24.845Z
12115,12115,-62.397799,-31.918301,2023-02-23T10:27:24.845Z
12116,12116,-62.334751,-31.919392,2023-02-23T10:27:24.845Z
12117,12117,-62.335142,-31.946989,2023-02-23T10:27:24.845Z
12118,12118,-62.355564,-31.897414,2023-02-23T10:27:24.845Z
12119,12119,-62.311336,-31.839780,2023-02-23T10:27:24.845Z
12120,12120,-62.411952,-31.902239,2023-02-23T10:27:24.845Z
12121,12121,-62.284030,-31.883346,2023-02-23T10:27:24.845Z
12122,12122,-62.314450,-31.937584,2023-02-23T10:27:24.845Z
12123,12123,-62.428698,-31.858931,2023-02-23T10:27:24.845Z
12124,12124,-62.424369,-31.940466,2023-02-23T10:27:24.845Z
12125,12125,-62.276564,-31.937652,2023-02-23T10:27:24.845Z
12126,12126,-62.341883,-31.948351,2023-02-23T10:27:24.845Z
12127,12127,-62.406079,-31.845286,2023-02-23T10:27:24.845Z
12128,12128,-62.418221,-31.937950,2023-02-23T10:27:24.845Z
12129,12129,-62.357814,-31.903193,2023-02-23T10:27:24.845Z
12130,12130,-62.386496,-31.902110,2023-02-23T10:27:24.845Z
12131,12131,-62.355012,-31.859026,2023-02-23T10:27:24.845Z
12132,12132,-62.416540,-31.840226,2023-02-23T10:27:24.845Z
12133,12133,-62.458647,-31.943627,2023-02-23T10:27:24.845Z
12134,12134,-62.340199,-31.949800,2023-02-23T10:27:24.845Z
12135,12135,-62.465966,-31.883596,2023-02-23T10:27:24.845Z
12136,12136,-62.315830,-31.929880,2023-02-23T10:27:24.845Z
12137,12137,-62.401077,-31.838022,2023-02-23T10:27:24.845Z
12138,12138,-62.319463,-31.942195,2023-02-23T10:27:24.845Z
12139,12139,-62.460529,-31.945592,2023-02-23T10:27:24.845Z
12140,12140,-62.386916,-31.924332,2023-02-23T10:27:24.845Z
12141,12141,-62.395431,-31.875198,2023-02-23T10:27:24.845Z
12142,12142,-62.301762,-31.850131,2023-02-23T10:27:24.845Z
12143,12143,-62.402557,-31.901547,2023-02-23T10:27:24.845Z
12144,12144,-62.337247,-31.942143,2023-02-23T10:27:24.845Z
12145,12145,-62.442380,-31.861568,2023-02-23T10:27:24.845Z
12146,12146,-62.365012,-31.930262,2023-02-23T10:27:24.845Z
12147,12147,-62.340437,-31.846419,2023-02-23T10:27:24.845Z
12148,12148,-62.446302,-31.860378,2023-02-23T10:27:24.845Z
12149,12149,-62.430654,-31.946069,2023-02-23T10:27:24.845Z
12150,12150,-62.361909,-31.839389,2023-02-23T10:27:24.845Z
12151,12151,-62.443687,-31.850455,2023-02-23T10:27:24.845Z
12152,12152,-62.368212,-31.853593,2023-02-23T10:27:24.845Z
12153,12153,-62.435380,-31.889655,2023-02-23T10:27:24.845Z
12154,12154,-62.367940,-31.929592,2023-02-23T10:27:24.845Z
12155,12155,-62.281384,-31.885491,2023-02-23T10:27:24.845Z
12156,12156,-62.415697,-31.942810,2023-02-23T10:27:24.845Z
12157,12157,-62.374440,-31.940677,2023-02-23T10:27:24.845Z
12158,12158,-62.280426,-31.901139,2023-02-23T10:27:24.845Z
12159,12159,-62.429476,-31.950970,2023-02-23T10:27:24.845Z
12160,12160,-62.366172,-31.916959,2023-02-23T10:27:24.845Z
12161,12161,-62.344565,-31.920671,2023-02-23T10:27:24.845Z
12162,12162,-62.425923,-31.897786,2023-02-23T10:27:24.845Z
12163,12163,-62.378953,-31.902524,2023-02-23T10:27:24.845Z
12164,12164,-62.436937,-31.925111,2023-02-23T10:27:24.845Z
12165,12165,-62.382851,-31.871962,2023-02-23T10:27:24.845Z
12166,12166,-62.320706,-31.885752,2023-02-23T10:27:24.845Z
12167,12167,-62.315234,-31.909666,2023-02-23T10:27:24.845Z
12168,12168,-62.467837,-31.939347,2023-02-23T10:27:24.845Z
12169,12169,-62.421283,-31.924820,2023-02-23T10:27:24.845Z
12170,12170,-62.385692,-31.890867,2023-02-23T10:27:24.845Z
12171,12171,-62.301700,-31.888981,2023-02-23T10:27:24.845Z
12172,12172,-62.299527,-31.932015,2023-02-23T10:27:24.845Z
12173,12173,-62.457166,-31.845171,2023-02-23T10:27:24.845Z
12174,12174,-62.461276,-31.909922,2023-02-23T10:27:24.845Z
12175,12175,-62.359807,-31.904899,2023-02-23T10:27:24.845Z
12176,12176,-62.291525,-31.895605,2023-02-23T10:27:24.845Z
12177,12177,-62.439104,-31.909718,2023-02-23T10:27:24.845Z
12178,12178,-62.381189,-31.936471,2023-02-23T10:27:24.845Z
12179,12179,-62.421468,-31.839273,2023-02-23T10:27:24.845Z
12180,12180,-62.380694,-31.864347,2023-02-23T10:27:24.845Z
12181,12181,-62.377246,-31.886717,2023-02-23T10:27:24.845Z
12182,12182,-62.301381,-31.858034,2023-02-23T10:27:24.845Z
12183,12183,-62.282455,-31.881191,2023-02-23T10:27:24.845Z
12184,12184,-62.363071,-31.865724,2023-02-23T10:27:24.845Z
12185,12185,-62.290917,-31.848405,2023-02-23T10:27:24.845Z
12186,12186,-62.276296,-31.851585,2023-02-23T10:27:24.845Z
12187,12187,-62.377741,-31.911857,2023-02-23T10:27:24.845Z
12188,12188,-62.465399,-31.872741,2023-02-23T10:27:24.845Z
12189,12189,-62.296625,-31.868445,2023-02-23T10:27:24.845Z
12190,12190,-62.318595,-31.908491,2023-02-23T10:27:24.845Z
12191,12191,-62.445417,-31.848414,2023-02-23T10:27:24.845Z
12192,12192,-62.291146,-31.896042,2023-02-23T10:27:24.845Z
12193,12193,-62.352323,-31.885940,2023-02-23T10:27:24.845Z
12194,12194,-62.462966,-31.929880,2023-02-23T10:27:24.845Z
12195,12195,-62.332611,-31.867574,2023-02-23T10:27:24.845Z
12196,12196,-62.338684,-31.852563,2023-02-23T10:27:24.845Z
12197,12197,-62.462784,-31.902088,2023-02-23T10:27:24.845Z
12198,12198,-62.299605,-31.933989,2023-02-23T10:27:24.845Z
12199,12199,-62.305224,-31.897132,2023-02-23T10:27:24.845Z
12200,12200,-62.347664,-31.948463,2023-02-23T10:27:24.845Z
12201,12201,-62.367107,-31.927324,2023-02-23T10:27:24.845Z
12202,12202,-62.339699,-31.890117,2023-02-23T10:27:24.845Z
12203,12203,-62.333385,-31.948154,2023-02-23T10:27:24.845Z
12204,12204,-62.408460,-31.948699,2023-02-23T10:27:24.845Z
12205,12205,-62.294247,-31.837363,2023-02-23T10:27:24.845Z
12206,12206,-62.294580,-31.913503,2023-02-23T10:27:24.845Z
12207,12207,-62.462032,-31.901676,2023-02-23T10:27:24.845Z
12208,12208,-62.358599,-31.864472,2023-02-23T10:27:24.845Z
12209,12209,-62.335824,-31.944530,2023-02-23T10:27:24.845Z
12210,12210,-62.448562,-31.919202,2023-02-23T10:27:24.845Z
12211,12211,-62.350003,-31.933812,2023-02-23T10:27:24.845Z
12212,12212,-62.432832,-31.934040,2023-02-23T10:27:24.845Z
12213,12213,-62.332373,-31.890764,2023-02-23T10:27:24.845Z
12214,12214,-62.362092,-31.882164,2023-02-23T10:27:24.845Z
12215,12215,-62.358916,-31.880600,2023-02-23T10:27:24.845Z
12216,12216,-62.331057,-31.845299,2023-02-23T10:27:24.845Z
12217,12217,-62.309521,-31.915650,2023-02-23T10:27:24.845Z
12218,12218,-62.281786,-31.863502,2023-02-23T10:27:24.845Z
12219,12219,-62.426928,-31.884073,2023-02-23T10:27:24.845Z
12220,12220,-62.325804,-31.882671,2023-02-23T10:27:24.845Z
12221,12221,-62.301775,-31.885884,2023-02-23T10:27:24.845Z
12222,12222,-62.273770,-31.852457,2023-02-23T10:27:24.845Z
12223,12223,-62.415714,-31.877008,2023-02-23T10:27:24.845Z
12224,12224,-62.305550,-31.900459,2023-02-23T10:27:24.845Z
12225,12225,-62.340171,-31.895561,2023-02-23T10:27:24.845Z
12226,12226,-62.409801,-31.900005,2023-02-23T10:27:24.845Z
12227,12227,-62.328961,-31.930997,2023-02-23T10:27:24.845Z
12228,12228,-62.313814,-31.908427,2023-02-23T10:27:24.845Z
12229,12229,-62.412092,-31.921542,2023-02-23T10:27:24.845Z
12230,12230,-62.299342,-31.883420,2023-02-23T10:27:24.845Z
12231,12231,-62.275043,-31.840306,2023-02-23T10:27:24.845Z
12232,12232,-62.296743,-31.942233,2023-02-23T10:27:24.845Z
12233,12233,-62.324738,-31.861994,2023-02-23T10:27:24.845Z
12234,12234,-62.377671,-31.941515,2023-02-23T10:27:24.845Z
12235,12235,-62.466570,-31.900957,2023-02-23T10:27:24.845Z
12236,12236,-62.274510,-31.898820,2023-02-23T10:27:24.845Z
12237,12237,-62.394704,-31.887156,2023-02-23T10:27:24.845Z
12238,12238,-62.459871,-31.926269,2023-02-23T10:27:24.845Z
12239,12239,-62.304623,-31.837282,2023-02-23T10:27:24.845Z
12240,12240,-62.353041,-31.843957,2023-02-23T10:27:24.845Z
12241,12241,-62.393032,-31.899991,2023-02-23T10:27:24.845Z
12242,12242,-62.384652,-31.877209,2023-02-23T10:27:24.845Z
12243,12243,-62.289493,-31.936318,2023-02-23T10:27:24.845Z
12244,12244,-62.392745,-31.883098,2023-02-23T10:27:24.845Z
12245,12245,-62.355392,-31.855219,2023-02-23T10:27:24.845Z
12246,12246,-62.409981,-31.923616,2023-02-23T10:27:24.845Z
12247,12247,-62.322670,-31.934612,2023-02-23T10:27:24.845Z
12248,12248,-62.327987,-31.923648,2023-02-23T10:27:24.845Z
12249,12249,-62.370666,-31.904352,2023-02-23T10:27:24.845Z
12250,12250,-62.352494,-31.909767,2023-02-23T10:27:24.845Z
12251,12251,-62.288351,-31.876874,2023-02-23T10:27:24.845Z
12252,12252,-62.421273,-31.863670,2023-02-23T10:27:24.845Z
12253,12253,-62.368556,-31.910820,2023-02-23T10:27:24.845Z
12254,12254,-62.412738,-31.878906,2023-02-23T10:27:24.845Z
12255,12255,-62.282219,-31.924475,2023-02-23T10:27:24.845Z
12256,12256,-62.410661,-31.906457,2023-02-23T10:27:24.845Z
12257,12257,-62.364759,-31.917614,2023-02-23T10:27:24.845Z
12258,12258,-62.374479,-31.839434,2023-02-23T10:27:24.845Z
12259,12259,-62.274700,-31.862409,2023-02-23T10:27:24.845Z
12260,12260,-62.349930,-31.841169,2023-02-23T10:27:24.845Z
12261,12261,-62.388581,-31.891289,2023-02-23T10:27:24.845Z
12262,12262,-62.273239,-31.918808,2023-02-23T10:27:24.845Z
12263,12263,-62.282223,-31.894876,2023-02-23T10:27:24.845Z
12264,12264,-62.410249,-31.858478,2023-02-23T10:27:24.845Z
12265,12265,-62.404793,-31.861886,2023-02-23T10:27:24.845Z
12266,12266,-62.348559,-31.922567,2023-02-23T10:27:24.845Z
12267,12267,-62.456202,-31.847790,2023-02-23T10:27:24.845Z
12268,12268,-62.465284,-31.901004,2023-02-23T10:27:24.845Z
12269,12269,-62.298579,-31.865970,2023-02-23T10:27:24.845Z
12270,12270,-62.365146,-31.852606,2023-02-23T10:27:24.845Z
12271,12271,-62.412569,-31.849255,2023-02-23T10:27:24.845Z
12272,12272,-62.272812,-31.921134,2023-02-23T10:27:24.845Z
12273,12273,-62.281177,-31.903367,2023-02-23T10:27:24.845Z
12274,12274,-62.420732,-31.855017,2023-02-23T10:27:24.845Z
12275,12275,-62.323694,-31.856617,2023-02-23T10:27:24.845Z
12276,12276,-62.390184,-31.880084,2023-02-23T10:27:24.845Z
12277,12277,-62.415438,-31.848995,2023-02-23T10:27:24.845Z
12278,12278,-62.464340,-31.892797,2023-02-23T10:27:24.845Z
12279,12279,-62.378645,-31.943770,2023-02-23T10:27:24.845Z
12280,12280,-62.352831,-31.915389,2023-02-23T10:27:24.845Z
12281,12281,-62.308164,-31.839227,2023-02-23T10:27:24.845Z
12282,12282,-62.398868,-31.878073,2023-02-23T10:27:24.845Z
12283,12283,-62.434056,-31.848340,2023-02-23T10:27:24.845Z
12284,12284,-62.318812,-31.861183,2023-02-23T10:27:24.845Z
12285,12285,-62.322462,-31.853197,2023-02-23T10:27:24.845Z
12286,12286,-62.396878,-31.920226,2023-02-23T10:27:24.845Z
12287,12287,-62.341539,-31.852788,2023-02-23T10:27:24.845Z
12288,12288,-62.372945,-31.911169,2023-02-23T10:27:24.845Z
12289,12289,-62.378100,-31.904435,2023-02-23T10:27:24.845Z
12290,12290,-62.382730,-31.950571,2023-02-23T10:27:24.845Z
12291,12291,-62.395790,-31.912877,2023-02-23T10:27:24.845Z
12292,12292,-62.318967,-31.843730,2023-02-23T10:27:24.845Z
12293,12293,-62.313435,-31.914553,2023-02-23T10:27:24.845Z
